Date,Month,Year,Company,Pipeline,Key Point,Latitude,Longitude,Direction Of Flow,Trade Type,Product,Throughput (1000 m3/d),Committed Volumes (1000 m3/d),Uncommitted Volumes (1000 m3/d),Nameplate Capacity (1000 m3/d),Available Capacity (1000 m3/d),Reason For Variance
2018-04-01,4,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.5,,,,96.09,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2018-05-01,5,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,92.61,,,,93.8,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2018-05-01,5,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.99,,,,93.8,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2018-06-01,6,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,91.26,,,,94.82,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2018-06-01,6,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,3.55,,,,94.82,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2018-07-01,7,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,91.02,,,,95.05,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2018-07-01,7,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,4.03,,,,95.05,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2018-08-01,8,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,89.73,,,,89.73,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2018-08-01,8,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,89.73,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2018-09-01,9,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,92.72,,,,92.85,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2018-09-01,9,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,92.85,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2018-10-01,10,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,91.05,,,,92.03,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2018-10-01,10,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.98,,,,92.03,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2018-11-01,11,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,92.13,,,,93.1,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2018-11-01,11,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.97,,,,93.1,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2018-12-01,12,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,88.97,,,,93.72,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2018-12-01,12,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,4.75,,,,93.72,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-01-01,1,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,89.17,,,,94.6,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-01-01,1,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,5.31,,,,94.6,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-02-01,2,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,78.83,,,,93.33,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-02-01,2,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,5.68,,,,93.33,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-03-01,3,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,81.89,,,,89.25,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-03-01,3,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,7.36,,,,89.25,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-04-01,4,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,85.71,,,,89.97,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-04-01,4,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,4.26,,,,89.97,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-05-01,5,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,89.07,,,,95.68,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-05-01,5,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,6.61,,,,95.68,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-06-01,6,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,87.57,,,,93.8,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-06-01,6,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,6.14,,,,93.8,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-07-01,7,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,87.09,,,,94.44,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-07-01,7,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,7.36,,,,94.44,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-08-01,8,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,89.35,,,,93.96,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-08-01,8,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,4.47,,,,93.96,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-09-01,9,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,91.0,,,,91.0,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-09-01,9,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,91.0,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-10-01,10,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,79.02,,,,94.6,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-10-01,10,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,94.6,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-11-01,11,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,56.05,,,,92.77,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-11-01,11,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,92.77,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-12-01,12,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,90.15,,,,91.15,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2019-12-01,12,2019,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,1.0,,,,91.15,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-01-01,1,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,90.04,,,,90.04,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-01-01,1,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,90.04,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-02-01,2,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,92.77,,,,93.01,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-02-01,2,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,93.01,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-03-01,3,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,90.72,,,,92.85,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-03-01,3,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,92.85,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-04-01,4,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,74.46,,,,91.42,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-04-01,4,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,10.36,,,,91.42,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-05-01,5,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,72.32,,,,94.33,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-05-01,5,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,13.18,,,,94.33,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-06-01,6,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,77.84,,,,88.87,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-06-01,6,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,8.47,,,,88.87,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-07-01,7,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,82.38,,,,87.7,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-07-01,7,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,4.69,,,,87.7,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-08-01,8,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,83.82,,,,87.98,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-08-01,8,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,4.16,,,,87.98,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-09-01,9,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,81.57,,,,90.94,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-09-01,9,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,6.3,,,,90.94,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-10-01,10,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,91.77,,,,94.56,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-10-01,10,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,2.8,,,,94.56,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-11-01,11,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,93.43,,,,93.43,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-11-01,11,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,93.43,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-12-01,12,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,94.52,,,,95.03,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2020-12-01,12,2020,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.51,,,,95.03,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-01-01,1,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,98.22,,,,98.22,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-01-01,1,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,98.22,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-02-01,2,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,95.26,,,,95.39,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-02-01,2,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,95.39,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-03-01,3,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,95.83,,,,95.87,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-03-01,3,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,95.87,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-04-01,4,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,96.39,,,,96.39,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-04-01,4,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,96.39,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-05-01,5,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,94.09,,,,94.09,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-05-01,5,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,94.09,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-06-01,6,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,92.17,,,,92.21,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-06-01,6,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,92.21,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-07-01,7,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,96.2,,,,96.2,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-07-01,7,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,96.2,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-08-01,8,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,95.22,,,,95.22,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-08-01,8,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,95.22,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-09-01,9,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,93.49,,,,93.64,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-09-01,9,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,93.64,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-10-01,10,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,93.52,,,,93.52,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-10-01,10,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,93.52,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-11-01,11,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,99.21,,,,99.21,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-11-01,11,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0.0,,,,99.21,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2021-12-01,12,2021,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,99.73,,,,99.73,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
